year proc cat systematic AllOverOddSF
2017 wzh SL_0 MCScaleLowR9EEDown01sigma 2.574207138768949
2017 wzh SL_0 MCSmearLowR9EERhoDown01sigma 1.3340144954474442
2017 wzh SL_0 MCSmearLowR9EEPhiDown01sigma 3.054367906827868
2017 wzh SL_1 NOMINAL 1.6173425768920664
2017 wzh SL_1 MvaShiftUp01sigma 1.6786448426806977
2017 wzh SL_1 SigmaEOverEShiftUp01sigma 2.1116272465122483
2017 wzh SL_1 MaterialCentralBarrelUp01sigma 2.2313511069295124
2017 wzh SL_1 MaterialOuterBarrelUp01sigma 1.8831891793881594
2017 wzh SL_1 MaterialForwardUp01sigma 1.8815240336722112
2017 wzh SL_1 FNUFEBUp01sigma 2.1045179876111058
2017 wzh SL_1 FNUFEEUp01sigma 1.9470340691793233
2017 wzh SL_1 MCScaleGain6EBUp01sigma 1.683348151466326
2017 wzh SL_1 MCScaleGain1EBUp01sigma 2.134273450433134
2017 wzh SL_1 JECUp01sigma 1.8221412323542714
2017 wzh SL_1 JERUp01sigma 1.6640431681737928
2017 wzh SL_1 PUJIDShiftUp01sigma 2.1126775374826208
2017 wzh SL_1 JECAbsoluteUp01sigma 2.091120837043647
2017 wzh SL_1 JECAbsolute2017Up01sigma 2.0420325977648845
2017 wzh SL_1 JECBBEC1Up01sigma 2.083652063631897
2017 wzh SL_1 JECBBEC12017Up01sigma 2.044879699238872
2017 wzh SL_1 JECEC2Up01sigma 2.1116272465122483
2017 wzh SL_1 JECEC22017Up01sigma 2.10363752560447
2017 wzh SL_1 JECFlavorQCDUp01sigma 2.132529927982366
2017 wzh SL_1 JECHFUp01sigma 2.1111420803012444
2017 wzh SL_1 JECHF2017Up01sigma 2.1110817943218283
2017 wzh SL_1 JECRelativeBalUp01sigma 2.0847344224208837
2017 wzh SL_1 JECRelativeSample2017Up01sigma 2.078600422166756
2017 wzh SL_1 metJecUncertaintyUp01sigma 2.1116272465122483
2017 wzh SL_1 metJerUncertaintyUp01sigma 2.1116272465122483
2017 wzh SL_1 metPhoUncertaintyUp01sigma 2.1116272465122483
2017 wzh SL_1 metUncUncertaintyUp01sigma 2.1116272465122483
2017 wzh SL_1 ShowerShapeHighR9EBUp01sigma 1.7956916839208363
2017 wzh SL_1 MCScaleHighR9EBUp01sigma 1.7720358335857842
2017 wzh SL_1 MCSmearHighR9EBRhoUp01sigma 1.8095444428639906
2017 wzh SL_1 MCSmearHighR9EBPhiUp01sigma 1.9371386208119727
2017 wzh SL_1 ShowerShapeHighR9EEUp01sigma 1.6528967805538464
2017 wzh SL_1 MCScaleHighR9EEUp01sigma 1.8202138280705202
2017 wzh SL_1 MCSmearHighR9EERhoUp01sigma 2.1116272465122483
2017 wzh SL_1 MCSmearHighR9EEPhiUp01sigma 1.948622411912241
2017 wzh SL_1 ShowerShapeLowR9EBUp01sigma 1.8441823027395463
2017 wzh SL_1 MCScaleLowR9EBUp01sigma 2.744750464815856
2017 wzh SL_1 MCSmearLowR9EBRhoUp01sigma 1.6990169206677481
2017 wzh SL_1 MCSmearLowR9EBPhiUp01sigma 2.538623293531263
2017 wzh SL_1 ShowerShapeLowR9EEUp01sigma 2.0347916210171677
2017 wzh SL_1 MCScaleLowR9EEUp01sigma 2.0072421195740153
2017 wzh SL_1 MCSmearLowR9EERhoUp01sigma 1.8015695002261662
2017 wzh SL_1 MCSmearLowR9EEPhiUp01sigma 2.0619236756220967
2017 wzh SL_1 MvaShiftDown01sigma 2.3823556888624373
2017 wzh SL_1 SigmaEOverEShiftDown01sigma 2.1116272465122483
2017 wzh SL_1 MaterialCentralBarrelDown01sigma 2.6791041180231696
2017 wzh SL_1 MaterialOuterBarrelDown01sigma 1.9022186254133562
2017 wzh SL_1 MaterialForwardDown01sigma 1.96546395884068
2017 wzh SL_1 FNUFEBDown01sigma 1.8716277516615243
2017 wzh SL_1 FNUFEEDown01sigma 2.2264062061635412
2017 wzh SL_1 MCScaleGain6EBDown01sigma 2.093989040104888
2017 wzh SL_1 MCScaleGain1EBDown01sigma 2.1116272465122483
2017 wzh SL_1 JECDown01sigma 1.8027683018631013
2017 wzh SL_1 JERDown01sigma 2.1666879166381756
2017 wzh SL_1 PUJIDShiftDown01sigma 2.1116272465122483
2017 wzh SL_1 JECAbsoluteDown01sigma 1.8397715524285456
2017 wzh SL_1 JECAbsolute2017Down01sigma 1.8113506493073444
2017 wzh SL_1 JECBBEC1Down01sigma 1.9341752642405663
2017 wzh SL_1 JECBBEC12017Down01sigma 1.8129792741080872
2017 wzh SL_1 JECEC2Down01sigma 2.1116637270002716
2017 wzh SL_1 JECEC22017Down01sigma 2.112484717467057
2017 wzh SL_1 JECFlavorQCDDown01sigma 1.846745298814667
2017 wzh SL_1 JECHFDown01sigma 2.1122969162665712
2017 wzh SL_1 JECHF2017Down01sigma 2.1116272465122483
2017 wzh SL_1 JECRelativeBalDown01sigma 1.7609406845758928
2017 wzh SL_1 JECRelativeSample2017Down01sigma 1.76235716922105
2017 wzh SL_1 metJecUncertaintyDown01sigma 2.1116272465122483
2017 wzh SL_1 metJerUncertaintyDown01sigma 2.1116272465122483
2017 wzh SL_1 metPhoUncertaintyDown01sigma 2.1116272465122483
2017 wzh SL_1 metUncUncertaintyDown01sigma 2.1116272465122483
2017 wzh SL_1 ShowerShapeHighR9EBDown01sigma 2.0720032342104524
2017 wzh SL_1 MCScaleHighR9EBDown01sigma 1.785928765273578
2017 wzh SL_1 MCSmearHighR9EBRhoDown01sigma 1.8500208957327453
2017 wzh SL_1 MCSmearHighR9EBPhiDown01sigma 1.9371386208119727
2017 wzh SL_1 ShowerShapeHighR9EEDown01sigma 2.1116272465122483
2017 wzh SL_1 MCScaleHighR9EEDown01sigma 2.2990616325820694
2017 wzh SL_1 MCSmearHighR9EERhoDown01sigma 1.7209634807123486
2017 wzh SL_1 MCSmearHighR9EEPhiDown01sigma 1.948622411912241
2017 wzh SL_1 ShowerShapeLowR9EBDown01sigma 1.7027823511571338
2017 wzh SL_1 MCScaleLowR9EBDown01sigma 2.0167185312250298
2017 wzh SL_1 MCSmearLowR9EBRhoDown01sigma 2.1432544650870944
2017 wzh SL_1 MCSmearLowR9EBPhiDown01sigma 2.538623293531263
2017 wzh SL_1 ShowerShapeLowR9EEDown01sigma 1.968892668426602
2017 wzh SL_1 MCScaleLowR9EEDown01sigma 1.8136039683305414
2017 wzh SL_1 MCSmearLowR9EERhoDown01sigma 2.1116272465122483
2017 wzh SL_1 MCSmearLowR9EEPhiDown01sigma 2.0619236756220967
2017 wzh SL_2 NOMINAL 2.249288840257542
2017 wzh SL_2 MvaShiftUp01sigma 2.093380234913899
2017 wzh SL_2 SigmaEOverEShiftUp01sigma 2.0382467893199676
2017 wzh SL_2 MaterialCentralBarrelUp01sigma 2.1332104688411575
2017 wzh SL_2 MaterialOuterBarrelUp01sigma 2.1155903475856754
2017 wzh SL_2 MaterialForwardUp01sigma 1.8455992922432634
2017 wzh SL_2 FNUFEBUp01sigma 2.0273738515595454
2017 wzh SL_2 FNUFEEUp01sigma 1.8889179985477307
2017 wzh SL_2 MCScaleGain6EBUp01sigma 1.8640755871176382
2017 wzh SL_2 MCScaleGain1EBUp01sigma 1.8560483186790926
2017 wzh SL_2 JECUp01sigma 2.1694477377598993
2017 wzh SL_2 JERUp01sigma 2.064273127051966
2017 wzh SL_2 PUJIDShiftUp01sigma 1.8978789541750078
2017 wzh SL_2 JECAbsoluteUp01sigma 2.149834956261997
2017 wzh SL_2 JECAbsolute2017Up01sigma 2.0579694091094973
2017 wzh SL_2 JECBBEC1Up01sigma 2.098643289251886
2017 wzh SL_2 JECBBEC12017Up01sigma 2.067436972375812
2017 wzh SL_2 JECEC2Up01sigma 2.0380779174397157
2017 wzh SL_2 JECEC22017Up01sigma 2.039084572307312
2017 wzh SL_2 JECFlavorQCDUp01sigma 2.1372935135371924
2017 wzh SL_2 JECHFUp01sigma 2.037953685821539
2017 wzh SL_2 JECHF2017Up01sigma 2.0382467893199676
2017 wzh SL_2 JECRelativeBalUp01sigma 2.0615947411177613
2017 wzh SL_2 JECRelativeSample2017Up01sigma 2.0682623528080573
2017 wzh SL_2 metJecUncertaintyUp01sigma 2.0382467893199676
2017 wzh SL_2 metJerUncertaintyUp01sigma 2.0382467893199676
2017 wzh SL_2 metPhoUncertaintyUp01sigma 2.0382467893199676
2017 wzh SL_2 metUncUncertaintyUp01sigma 2.0382467893199676
2017 wzh SL_2 ShowerShapeHighR9EBUp01sigma 2.189989727541993
2017 wzh SL_2 MCScaleHighR9EBUp01sigma 2.1562596040545476
2017 wzh SL_2 MCSmearHighR9EBRhoUp01sigma 2.1265437244134637
2017 wzh SL_2 MCSmearHighR9EBPhiUp01sigma 2.077257040520082
2017 wzh SL_2 ShowerShapeHighR9EEUp01sigma 1.8678420511636242
2017 wzh SL_2 MCScaleHighR9EEUp01sigma 1.8948313611575724
2017 wzh SL_2 MCSmearHighR9EERhoUp01sigma 2.0382467893199676
2017 wzh SL_2 MCSmearHighR9EEPhiUp01sigma 1.9874293521705193
2017 wzh SL_2 ShowerShapeLowR9EBUp01sigma 2.072942278265533
2017 wzh SL_2 MCScaleLowR9EBUp01sigma 1.9807899259570398
2017 wzh SL_2 MCSmearLowR9EBRhoUp01sigma 1.831589107923611
2017 wzh SL_2 MCSmearLowR9EBPhiUp01sigma 2.1636642971319255
2017 wzh SL_2 ShowerShapeLowR9EEUp01sigma 1.9879879562909382
2017 wzh SL_2 MCScaleLowR9EEUp01sigma 2.021589999476334
2017 wzh SL_2 MCSmearLowR9EERhoUp01sigma 1.8668158236451506
2017 wzh SL_2 MCSmearLowR9EEPhiUp01sigma 1.7864942875281218
2017 wzh SL_2 MvaShiftDown01sigma 2.129336057003632
2017 wzh SL_2 SigmaEOverEShiftDown01sigma 2.0382467893199676
2017 wzh SL_2 MaterialCentralBarrelDown01sigma 2.0058283671729322
2017 wzh SL_2 MaterialOuterBarrelDown01sigma 2.06605028352183
2017 wzh SL_2 MaterialForwardDown01sigma 2.3088363922920774
2017 wzh SL_2 FNUFEBDown01sigma 1.7071496183837167
2017 wzh SL_2 FNUFEEDown01sigma 1.725800783410913
2017 wzh SL_2 MCScaleGain6EBDown01sigma 2.0392017456812166
2017 wzh SL_2 MCScaleGain1EBDown01sigma 2.0382467893199676
2017 wzh SL_2 JECDown01sigma 1.9179766255669677
2017 wzh SL_2 JERDown01sigma 2.0392786645674588
2017 wzh SL_2 PUJIDShiftDown01sigma 2.0382467893199676
2017 wzh SL_2 JECAbsoluteDown01sigma 1.943123232733788
2017 wzh SL_2 JECAbsolute2017Down01sigma 1.86464660123997
2017 wzh SL_2 JECBBEC1Down01sigma 2.145866413086467
2017 wzh SL_2 JECBBEC12017Down01sigma 1.86007442289188
2017 wzh SL_2 JECEC2Down01sigma 2.038092485497014
2017 wzh SL_2 JECEC22017Down01sigma 2.0382289645937512
2017 wzh SL_2 JECFlavorQCDDown01sigma 1.9371740343842871
2017 wzh SL_2 JECHFDown01sigma 2.0382467893199676
2017 wzh SL_2 JECHF2017Down01sigma 2.0382467893199676
2017 wzh SL_2 JECRelativeBalDown01sigma 1.896964118211825
2017 wzh SL_2 JECRelativeSample2017Down01sigma 1.8926424646548878
2017 wzh SL_2 metJecUncertaintyDown01sigma 2.0382467893199676
2017 wzh SL_2 metJerUncertaintyDown01sigma 2.0382467893199676
2017 wzh SL_2 metPhoUncertaintyDown01sigma 2.0382467893199676
2017 wzh SL_2 metUncUncertaintyDown01sigma 2.0382467893199676
2017 wzh SL_2 ShowerShapeHighR9EBDown01sigma 1.7976927389119397
2017 wzh SL_2 MCScaleHighR9EBDown01sigma 2.0617060440689476
2017 wzh SL_2 MCSmearHighR9EBRhoDown01sigma 1.978385494916892
2017 wzh SL_2 MCSmearHighR9EBPhiDown01sigma 2.077257040520082
2017 wzh SL_2 ShowerShapeHighR9EEDown01sigma 2.0382467893199676
2017 wzh SL_2 MCScaleHighR9EEDown01sigma 2.078791612134786
2017 wzh SL_2 MCSmearHighR9EERhoDown01sigma 1.8489736220868893
2017 wzh SL_2 MCSmearHighR9EEPhiDown01sigma 1.9874293521705193
2017 wzh SL_2 ShowerShapeLowR9EBDown01sigma 1.9598992858579312
2017 wzh SL_2 MCScaleLowR9EBDown01sigma 2.085376699488293
2017 wzh SL_2 MCSmearLowR9EBRhoDown01sigma 2.0167957719343077
2017 wzh SL_2 MCSmearLowR9EBPhiDown01sigma 2.1636642971319255
2017 wzh SL_2 ShowerShapeLowR9EEDown01sigma 2.039612615971059
2017 wzh SL_2 MCScaleLowR9EEDown01sigma 2.062330101307526
2017 wzh SL_2 MCSmearLowR9EERhoDown01sigma 2.0382467893199676
2017 wzh SL_2 MCSmearLowR9EEPhiDown01sigma 1.7864942875281218
2017 wzh SL_3 NOMINAL 2.001247973606021
2017 wzh SL_3 MvaShiftUp01sigma 1.988997904120967
2017 wzh SL_3 SigmaEOverEShiftUp01sigma 2.003971959823427
2017 wzh SL_3 MaterialCentralBarrelUp01sigma 1.9918728747345138
2017 wzh SL_3 MaterialOuterBarrelUp01sigma 1.9970849539069004
2017 wzh SL_3 MaterialForwardUp01sigma 1.9953341314604787
2017 wzh SL_3 FNUFEBUp01sigma 2.012255003620359
2017 wzh SL_3 FNUFEEUp01sigma 1.9822079375388397
2017 wzh SL_3 MCScaleGain6EBUp01sigma 2.0064890415575354
2017 wzh SL_3 MCScaleGain1EBUp01sigma 2.010349817983764
2017 wzh SL_3 JECUp01sigma 1.9730807895728713
2017 wzh SL_3 JERUp01sigma 2.0032398960187847
2017 wzh SL_3 PUJIDShiftUp01sigma 2.0106325760010235
2017 wzh SL_3 JECAbsoluteUp01sigma 2.015075500242925
2017 wzh SL_3 JECAbsolute2017Up01sigma 2.003352381042365
2017 wzh SL_3 JECBBEC1Up01sigma 2.000899759749706
2017 wzh SL_3 JECBBEC12017Up01sigma 2.0036329800396366
2017 wzh SL_3 JECEC2Up01sigma 2.0039533122109163
2017 wzh SL_3 JECEC22017Up01sigma 2.0038470147909404
2017 wzh SL_3 JECFlavorQCDUp01sigma 2.015737299629428
2017 wzh SL_3 JECHFUp01sigma 2.003977547602117
2017 wzh SL_3 JECHF2017Up01sigma 2.0039572107582995
2017 wzh SL_3 JECRelativeBalUp01sigma 2.003319062965992
2017 wzh SL_3 JECRelativeSample2017Up01sigma 2.0025296703969615
2017 wzh SL_3 metJecUncertaintyUp01sigma 2.003971959823427
2017 wzh SL_3 metJerUncertaintyUp01sigma 2.003971959823427
2017 wzh SL_3 metPhoUncertaintyUp01sigma 2.003971959823427
2017 wzh SL_3 metUncUncertaintyUp01sigma 2.003971959823427
2017 wzh SL_3 ShowerShapeHighR9EBUp01sigma 1.9814287430388622
2017 wzh SL_3 MCScaleHighR9EBUp01sigma 2.0134255437370423
2017 wzh SL_3 MCSmearHighR9EBRhoUp01sigma 1.9984279230075257
2017 wzh SL_3 MCSmearHighR9EBPhiUp01sigma 1.9833564730729003
2017 wzh SL_3 ShowerShapeHighR9EEUp01sigma 1.9982680950075278
2017 wzh SL_3 MCScaleHighR9EEUp01sigma 2.0047413528040874
2017 wzh SL_3 MCSmearHighR9EERhoUp01sigma 2.003943472709123
2017 wzh SL_3 MCSmearHighR9EEPhiUp01sigma 2.017537762378928
2017 wzh SL_3 ShowerShapeLowR9EBUp01sigma 1.9932928642414622
2017 wzh SL_3 MCScaleLowR9EBUp01sigma 1.9938831254520382
2017 wzh SL_3 MCSmearLowR9EBRhoUp01sigma 2.0042829410552265
2017 wzh SL_3 MCSmearLowR9EBPhiUp01sigma 2.024258703281737
2017 wzh SL_3 ShowerShapeLowR9EEUp01sigma 2.0173705169336014
2017 wzh SL_3 MCScaleLowR9EEUp01sigma 1.985280302214901
2017 wzh SL_3 MCSmearLowR9EERhoUp01sigma 2.0002068433320868
2017 wzh SL_3 MCSmearLowR9EEPhiUp01sigma 2.0141555383274725
2017 wzh SL_3 MvaShiftDown01sigma 2.0036727164334907
2017 wzh SL_3 SigmaEOverEShiftDown01sigma 2.003971959823427
2017 wzh SL_3 MaterialCentralBarrelDown01sigma 2.0024347428228224
2017 wzh SL_3 MaterialOuterBarrelDown01sigma 1.9821787168016207
2017 wzh SL_3 MaterialForwardDown01sigma 1.9810533667346337
2017 wzh SL_3 FNUFEBDown01sigma 2.026087319341783
2017 wzh SL_3 FNUFEEDown01sigma 1.997663446535557
2017 wzh SL_3 MCScaleGain6EBDown01sigma 2.0040723289308198
2017 wzh SL_3 MCScaleGain1EBDown01sigma 2.004119413850317
2017 wzh SL_3 JECDown01sigma 2.0080696648783434
2017 wzh SL_3 JERDown01sigma 1.999017946656219
2017 wzh SL_3 PUJIDShiftDown01sigma 2.0040316069006137
2017 wzh SL_3 JECAbsoluteDown01sigma 2.007294674029065
2017 wzh SL_3 JECAbsolute2017Down01sigma 2.006685048851143
2017 wzh SL_3 JECBBEC1Down01sigma 2.0052857376959876
2017 wzh SL_3 JECBBEC12017Down01sigma 2.0073762507591004
2017 wzh SL_3 JECEC2Down01sigma 2.004006627139571
2017 wzh SL_3 JECEC22017Down01sigma 2.004118208779123
2017 wzh SL_3 JECFlavorQCDDown01sigma 2.006874429300757
2017 wzh SL_3 JECHFDown01sigma 2.0039005258167397
2017 wzh SL_3 JECHF2017Down01sigma 2.0039619281757712
2017 wzh SL_3 JECRelativeBalDown01sigma 2.0072942145773687
2017 wzh SL_3 JECRelativeSample2017Down01sigma 2.005964101297648
2017 wzh SL_3 metJecUncertaintyDown01sigma 2.003971959823427
2017 wzh SL_3 metJerUncertaintyDown01sigma 2.003971959823427
2017 wzh SL_3 metPhoUncertaintyDown01sigma 2.003971959823427
2017 wzh SL_3 metUncUncertaintyDown01sigma 2.003971959823427
2017 wzh SL_3 ShowerShapeHighR9EBDown01sigma 2.022654469317339
2017 wzh SL_3 MCScaleHighR9EBDown01sigma 2.001985908104632
2017 wzh SL_3 MCSmearHighR9EBRhoDown01sigma 2.0314359610478174
2017 wzh SL_3 MCSmearHighR9EBPhiDown01sigma 1.9833564730729003
2017 wzh SL_3 ShowerShapeHighR9EEDown01sigma 2.00394243251481
2017 wzh SL_3 MCScaleHighR9EEDown01sigma 1.9953196894333802
2017 wzh SL_3 MCSmearHighR9EERhoDown01sigma 2.005289376055955
2017 wzh SL_3 MCSmearHighR9EEPhiDown01sigma 2.017537762378928
2017 wzh SL_3 ShowerShapeLowR9EBDown01sigma 1.9915523298135687
2017 wzh SL_3 MCScaleLowR9EBDown01sigma 2.0021750363046737
2017 wzh SL_3 MCSmearLowR9EBRhoDown01sigma 2.006635129505178
2017 wzh SL_3 MCSmearLowR9EBPhiDown01sigma 2.024258703281737
2017 wzh SL_3 ShowerShapeLowR9EEDown01sigma 1.9984306263084555
2017 wzh SL_3 MCScaleLowR9EEDown01sigma 2.000224538838994
2017 wzh SL_3 MCSmearLowR9EERhoDown01sigma 2.0039704785327
2017 wzh SL_3 MCSmearLowR9EEPhiDown01sigma 2.0141555383274725
2017 tth SL_0 NOMINAL 2.0439907490463893
2017 tth SL_0 MvaShiftUp01sigma 2.2566304156098065
2017 tth SL_0 SigmaEOverEShiftUp01sigma 1.7643599166037918
2017 tth SL_0 MaterialCentralBarrelUp01sigma 2.4173274593511542
2017 tth SL_0 MaterialOuterBarrelUp01sigma 1.810101024606882
2017 tth SL_0 MaterialForwardUp01sigma 2.516165841846878
2017 tth SL_0 FNUFEBUp01sigma 1.5191051772292594
2017 tth SL_0 FNUFEEUp01sigma 2.3277403848875142
2017 tth SL_0 MCScaleGain6EBUp01sigma 1.9159204243152455
2017 tth SL_0 MCScaleGain1EBUp01sigma 2.021773671479735
2017 tth SL_0 JECUp01sigma 1.715279446029918
2017 tth SL_0 JERUp01sigma 2.2608735814249536
2017 tth SL_0 PUJIDShiftUp01sigma 1.7643599166037918
2017 tth SL_0 JECAbsoluteUp01sigma 1.5443384805265068
2017 tth SL_0 JECAbsolute2017Up01sigma 1.7019058555584712
2017 tth SL_0 JECBBEC1Up01sigma 1.7415237431951787
2017 tth SL_0 JECBBEC12017Up01sigma 1.3491855704228324
2017 tth SL_0 JECEC2Up01sigma 1.7656953486223268
2017 tth SL_0 JECEC22017Up01sigma 1.7687810829127055
2017 tth SL_0 JECFlavorQCDUp01sigma 1.5521109044385835
2017 tth SL_0 JECHFUp01sigma 1.7643599166037918
2017 tth SL_0 JECHF2017Up01sigma 1.7643599166037918
2017 tth SL_0 JECRelativeBalUp01sigma 1.7677490191345482
2017 tth SL_0 JECRelativeSample2017Up01sigma 1.525048287356093
2017 tth SL_0 metJecUncertaintyUp01sigma 1.7643599166037918
2017 tth SL_0 metJerUncertaintyUp01sigma 1.7643599166037918
2017 tth SL_0 metPhoUncertaintyUp01sigma 1.7643599166037918
2017 tth SL_0 metUncUncertaintyUp01sigma 1.7643599166037918
2017 tth SL_0 ShowerShapeHighR9EBUp01sigma 1.338536611981737
2017 tth SL_0 MCScaleHighR9EBUp01sigma 1.4692996388251915
2017 tth SL_0 MCSmearHighR9EBRhoUp01sigma 1.5420720833125472
2017 tth SL_0 MCSmearHighR9EBPhiUp01sigma 1.6975147542635651
2017 tth SL_0 ShowerShapeHighR9EEUp01sigma 1.7643599166037918
2017 tth SL_0 MCScaleHighR9EEUp01sigma 2.183937720648674
2017 tth SL_0 MCSmearHighR9EERhoUp01sigma 1.7390797139124328
2017 tth SL_0 MCSmearHighR9EEPhiUp01sigma 2.110160411445804
2017 tth SL_0 ShowerShapeLowR9EBUp01sigma 2.016099110311599
2017 tth SL_0 MCScaleLowR9EBUp01sigma 1.506483393057269
2017 tth SL_0 MCSmearLowR9EBRhoUp01sigma 1.7954098493516253
2017 tth SL_0 MCSmearLowR9EBPhiUp01sigma 1.7548622888839684
2017 tth SL_0 ShowerShapeLowR9EEUp01sigma 1.707926968659219
2017 tth SL_0 MCScaleLowR9EEUp01sigma 1.662603881770253
2017 tth SL_0 MCSmearLowR9EERhoUp01sigma 1.7643599166037918
2017 tth SL_0 MCSmearLowR9EEPhiUp01sigma 1.5186234758102024
2017 tth SL_0 MvaShiftDown01sigma 1.5203841923273704
2017 tth SL_0 SigmaEOverEShiftDown01sigma 1.7643599166037918
2017 tth SL_0 MaterialCentralBarrelDown01sigma 2.460889017477829
2017 tth SL_0 MaterialOuterBarrelDown01sigma 2.138684116322952
2017 tth SL_0 MaterialForwardDown01sigma 2.0223513607092127
2017 tth SL_0 FNUFEBDown01sigma 1.7396989243571714
2017 tth SL_0 FNUFEEDown01sigma 2.670353252467526
2017 tth SL_0 MCScaleGain6EBDown01sigma 2.265126636809746
2017 tth SL_0 MCScaleGain1EBDown01sigma 1.6315366909901114
2017 tth SL_0 JECDown01sigma 2.387964384467802
2017 tth SL_0 JERDown01sigma 2.569388221805554
2017 tth SL_0 PUJIDShiftDown01sigma 1.7643599166037918
2017 tth SL_0 JECAbsoluteDown01sigma 1.876267501718747
2017 tth SL_0 JECAbsolute2017Down01sigma 1.6990184443565037
2017 tth SL_0 JECBBEC1Down01sigma 1.300933223837163
2017 tth SL_0 JECBBEC12017Down01sigma 1.9350702826506538
2017 tth SL_0 JECEC2Down01sigma 1.7616998556568597
2017 tth SL_0 JECEC22017Down01sigma 1.756409079945915
2017 tth SL_0 JECFlavorQCDDown01sigma 1.6005545772051164
2017 tth SL_0 JECHFDown01sigma 1.7619601955738393
2017 tth SL_0 JECHF2017Down01sigma 1.7630465428996065
2017 tth SL_0 JECRelativeBalDown01sigma 1.6318693191749694
2017 tth SL_0 JECRelativeSample2017Down01sigma 1.9859461613898255
2017 tth SL_0 metJecUncertaintyDown01sigma 1.7643599166037918
2017 tth SL_0 metJerUncertaintyDown01sigma 1.7643599166037918
2017 tth SL_0 metPhoUncertaintyDown01sigma 1.7643599166037918
2017 tth SL_0 metUncUncertaintyDown01sigma 1.7643599166037918
2017 tth SL_0 ShowerShapeHighR9EBDown01sigma 1.413684113228096
2017 tth SL_0 MCScaleHighR9EBDown01sigma 1.660544754099273
2017 tth SL_0 MCSmearHighR9EBRhoDown01sigma 1.6110327389475325
2017 tth SL_0 MCSmearHighR9EBPhiDown01sigma 1.6975147542635651
2017 tth SL_0 ShowerShapeHighR9EEDown01sigma 2.5862192142460736
2017 tth SL_0 MCScaleHighR9EEDown01sigma 2.149776925669676
2017 tth SL_0 MCSmearHighR9EERhoDown01sigma 1.7643599166037918
2017 tth SL_0 MCSmearHighR9EEPhiDown01sigma 2.110160411445804
2017 tth SL_0 ShowerShapeLowR9EBDown01sigma 1.519859518722937
2017 tth SL_0 MCScaleLowR9EBDown01sigma 1.489511443557021
2017 tth SL_0 MCSmearLowR9EBRhoDown01sigma 1.7583921246627736
2017 tth SL_0 MCSmearLowR9EBPhiDown01sigma 1.7548622888839684
2017 tth SL_0 ShowerShapeLowR9EEDown01sigma 1.6407325032318298
2017 tth SL_0 MCScaleLowR9EEDown01sigma 1.8696433669200991
2017 tth SL_0 MCSmearLowR9EERhoDown01sigma 1.7643599166037918
2017 tth SL_0 MCSmearLowR9EEPhiDown01sigma 1.5186234758102024
2017 tth SL_1 NOMINAL 1.9645358467353036
2017 tth SL_1 MvaShiftUp01sigma 1.8077232162776449
2017 tth SL_1 SigmaEOverEShiftUp01sigma 3.6911938849975288
2017 tth SL_1 MaterialCentralBarrelUp01sigma 1.6795128038765479
2017 tth SL_1 MaterialOuterBarrelUp01sigma 2.7647213067481062
2017 tth SL_1 MaterialForwardUp01sigma 1.7152632489567345
2017 tth SL_1 FNUFEBUp01sigma 2.4236770227810203
2017 tth SL_1 FNUFEEUp01sigma 1.8842642488651211
2017 tth SL_1 MCScaleGain6EBUp01sigma 1.5878272679840488
2017 tth SL_1 MCScaleGain1EBUp01sigma 2.4520063250823676
2017 tth SL_1 JECUp01sigma 2.7536748198811605
2017 tth SL_1 JERUp01sigma 1.4992018893330028
2017 tth SL_1 PUJIDShiftUp01sigma 3.8001990910346417
2017 tth SL_1 JECAbsoluteUp01sigma 5.475794887281519
2017 tth SL_1 JECAbsolute2017Up01sigma 1.6660309333322878
2017 tth SL_1 JECBBEC1Up01sigma 1.5071230737808075
2017 tth SL_1 JECBBEC12017Up01sigma 2.6087241032369546
2017 tth SL_1 JECEC2Up01sigma 3.686723739931017
2017 tth SL_1 JECEC22017Up01sigma 3.691531311598135
2017 tth SL_1 JECFlavorQCDUp01sigma 2.3110869145898145
2017 tth SL_1 JECHFUp01sigma 3.6911938849975288
2017 tth SL_1 JECHF2017Up01sigma 3.6911938849975288
2017 tth SL_1 JECRelativeBalUp01sigma 3.691595479274008
2017 tth SL_1 JECRelativeSample2017Up01sigma 1.643335982615308
2017 tth SL_1 metJecUncertaintyUp01sigma 3.6911938849975288
2017 tth SL_1 metJerUncertaintyUp01sigma 3.6911938849975288
2017 tth SL_1 metPhoUncertaintyUp01sigma 3.6911938849975288
2017 tth SL_1 metUncUncertaintyUp01sigma 3.6911938849975288
2017 tth SL_1 ShowerShapeHighR9EBUp01sigma 1.992582302970288
2017 tth SL_1 MCScaleHighR9EBUp01sigma 2.691780054334854
2017 tth SL_1 MCSmearHighR9EBRhoUp01sigma 1.7633124381349787
2017 tth SL_1 MCSmearHighR9EBPhiUp01sigma 1.9392727439524586
2017 tth SL_1 ShowerShapeHighR9EEUp01sigma 3.6911938849975288
2017 tth SL_1 MCScaleHighR9EEUp01sigma 3.419812053417996
2017 tth SL_1 MCSmearHighR9EERhoUp01sigma 2.107301393107312
2017 tth SL_1 MCSmearHighR9EEPhiUp01sigma 2.3198271800565773
2017 tth SL_1 ShowerShapeLowR9EBUp01sigma 1.5697954719006046
2017 tth SL_1 MCScaleLowR9EBUp01sigma 1.768420310265221
2017 tth SL_1 MCSmearLowR9EBRhoUp01sigma 2.3664385879080663
